Fecha,Publicacion,Link,Plataforma,Sentimiento,Tema,Relacionado a,Autor
07-02-2021,"Somos la opción con la CAPACIDAD PARA CAMBIAR . 

Para LASSO PRESIDENTE, ¡VOTA TODO 21-6! 

#EcuadorConLasso
#YaVotéPorElCambio",https://twitter.com/LassoGuillermo/status/1358377467476496385?s=20,Twitter,Positivo,Cambio,Capacidad para cambiar,@LassoGuillermo
07-02-2021,"Este es el Ecuador que se viene conmigo como su Presidente.

HOY, ¡VOTA TODO 21-6! 

#EcuadorConLasso
#YaVotéPorElCambio",https://twitter.com/LassoGuillermo/status/1358369917209350147?s=20,Twitter,Positivo,Empleo,Ecuador de oportunidades,@LassoGuillermo
07-02-2021,"EL CAMBIO YA SE SIENTE CON LASSO PRESIDENTE . 

#EcuadorConLasso
#YoVotoPorElCambio
#ElCambioEsLa21",https://twitter.com/LassoGuillermo/status/1358236076477984768?s=20,Twitter,Positivo,Cambio,Cambio ya se siente,@LassoGuillermo
06-02-2021,"¡VOTA POR LA CAPACIDAD Y LA EXPERIENCIA! ¡VOTA TODO 21-6!

Son 50 años creando oportunidades y, con su apoyo, seguiré trabajando por su prosperidad cuando sea Presidente. 

#EcuadorConLasso
#YoVotoPorElCambio
#ElCambioEsLa21",https://twitter.com/LassoGuillermo/status/1358221257976799235?s=20,Twitter,Positivo,Cambio,Vota por la capacidad,@LassoGuillermo
06-02-2021,"¡MAÑANA LLEGA EL CAMBIO Y ES IMPARABLE! 

Vota por tu futuro y el de tu familia.

#EcuadorConLasso 
#YoVotoPorElCambio 
#ElCambioEsLa21",https://twitter.com/LassoGuillermo/status/1358204243971362816?s=20,Twitter,Positivo,Cambio,Voto por el cambio,@LassoGuillermo
06-02-2021,"ECUADOR VOTA TODO 21-6 .

Este 7 de febrero, ¡LASSO PRESIDENTE!

#EcuadorConLasso
#YoVotoPorElCambio
#ElCambioEsLa21",https://twitter.com/LassoGuillermo/status/1358183691663650818?s=20,Twitter,Positivo,Cambio,Vota 21-6,@LassoGuillermo
06-02-2021,"Mañana, ¡VOTA TODO 21-6! 

#EcuadorConLasso
#YoVotoPorElCambio
#ElCambioEsLa21",https://twitter.com/LassoGuillermo/status/1358165663299305480?s=20,Twitter,Positivo,Cambio,Vota 21-6,@LassoGuillermo
06-02-2021,"El Ecuador vota todo 21-6 para un sistema de salud gratuito, de calidad y con calidez . 

#EcuadorConLasso
#YoVotoPorElCambio
#ElCambioEsLa21",https://twitter.com/LassoGuillermo/status/1358150457118588941?s=20,Twitter,Positivo,Cambio,Vota 21-6,@LassoGuillermo
06-02-2021,"Voy a defender la vida de los 17 millones de ecuatorianos.

VOTA TODO 21-6 . ¡Protegeremos a los ciudadanos honestos con mano de hierro, liderazgo, capacidad y experiencia! 

#EcuadorConLasso
#YoVotoPorElCambio
#ElCambioEsLa21",https://twitter.com/LassoGuillermo/status/1358134052147105794?s=20,Twitter,Positivo,Empleo,"Mano de hierro, liderazgo, capacidad y experiencia",@LassoGuillermo
06-02-2021,"Impulsaremos el emprendimiento para jóvenes y mujeres, reduciendo impuestos y eliminando las trabas a su prosperidad. 

¡Vota todo 21-6 para apoyar a los emprendedores y a la creación de empleo! 

#EcuadorConLasso
#YoVotoPorElCambio
#ElCambioEsLa21",https://twitter.com/LassoGuillermo/status/1358117418594414595?s=20,Twitter,Positivo,Empleo,Impulsar el emprendimiento,@LassoGuillermo
06-02-2021,"Como Presidente electo, podré iniciar el proceso para vacunar a 9 millones de ecuatorianos en los 100 primeros días de nuestro gobierno.

Toma una decisión definitiva el domingo, VOTA 21-6 para empezar el CAMBIO . 

#EcuadorConLasso
#YoVotoPorElCambio
#ElCambioEsLa21",https://twitter.com/LassoGuillermo/status/1358099304813105155?s=20,Twitter,Positivo,Salud,Vacunación a 9 millones de ecuatorianos,@LassoGuillermo
06-02-2021,"Con empleos bien pagados, aumentaremos los ingresos de los ecuatorianos. 

Nuestra meta siempre ha sido tu prosperidad . 

#EcuadorConLasso
#YoVotoPorElCambio
#ElCambioEsLa21",https://twitter.com/LassoGuillermo/status/1358083542358634496?s=20,Twitter,Positivo,Empleo,Empleo bien pagado y más ingresos,@LassoGuillermo
06-02-2021,"El 7 de febrero, SAL A VOTAR POR LA CAPACIDAD PARA CAMBIAR . 

El CAMBIO está en tus manos. Tú decides por la opción del empleo y la prosperidad. 

¡VOTA TODO 21-6!

#EcuadorConLasso .",https://twitter.com/LassoGuillermo/status/1358068924278013954?s=20,Twitter,Positivo,Cambio,Capacidad para cambiar,@LassoGuillermo
06-02-2021,"¡1 DÍA! 

Ecuador tendrá unas elecciones históricas. Que tu voto sea por la democracia, la libertad y la creación de empleos. 

Vota por tu país, por la #CapacidadParaCambiar y por el futuro. VOTA TODO 21-6 . 

EL CAMBIO ESTÁ EN NUESTRAS MANOS . 

#EcuadorConLasso",https://twitter.com/LassoGuillermo/status/1358054867244302340?s=20,Twitter,Positivo,Empleo,"Voto por la democracia, libertad y creación de empleos",@LassoGuillermo
06-02-2021,"¡ESTE ES EL ECUADOR DEL EMPLEO!

El que juntos vamos a lograr con #CapacidadParaCambiar .

VOTA TODO 21-6 . 

#EcuadorConLasso
#LassoPresidente2021",https://twitter.com/LassoGuillermo/status/1358039297069363208?s=20,Twitter,Positivo,Empleo,Ecuador del empleo,@LassoGuillermo
05-02-2021,"Ecuador y Guayaquil votan todo 21-6, la opción con la CAPACIDAD PARA CAMBIAR. 

@creoecuador @la6ecuador 

#EcuadorConLasso
#LassoPresidente2021",https://twitter.com/LassoGuillermo/status/1357884263979495424?s=20,Twitter,Positivo,Cambio,Capacidad para cambiar,@LassoGuillermo
05-02-2021,"Gracias Presidente @tutoquiroga por su mensaje y apoyo a esta causa. América Latina volverá a ser una región próspera y llena de oportunidades. Este 7 de febrero, #EcuadorConLasso . Un abrazo.",https://twitter.com/LassoGuillermo/status/1357874317497884672?s=20,Twitter,Positivo,Ideología,Apoyo de presidente,@LassoGuillermo
05-02-2021,"Mi respaldo a @LassoGuillermo.
Por un Ecuador con estabilidad, seguridad y prosperidad. Por una región libre, sin elenos, ni tiranos.
El 7Feb: autocracia o democracia; títere de recambio o líder para el cambio; pasado Correista o futuro con
#LassoPresidente2021.
#EcuadorConLasso",https://twitter.com/tutoquiroga/status/1357801807888543746?s=20,Twitter,Positivo,Ideología,Apoyo de presidente,@tutoquiroga
05-02-2021,"Promoveremos un amplio programa de inversión que genere empleo y valor para la sociedad ecuatoriana . 

#EcuadorConLasso
#LassoPresidente2021",https://twitter.com/LassoGuillermo/status/1357858228613373953?s=20,Twitter,Positivo,Empleo,Inversión que genere empleo,@LassoGuillermo
05-02-2021,"Por un empleo digno, bien pagado y con seguridad social, VOTA TODO 21-6 . 

¡Tenemos la #CapacidadParaCambiar!

#EcuadorConLasso
#LassoPresidente2021",https://twitter.com/LassoGuillermo/status/1357843416391036928?s=20,Twitter,Positivo,Empleo,Empleo digno,@LassoGuillermo
05-02-2021,"¡Más ecuatorianos se unen al CAMBIO! 

Gracias a Beto, el ganador de #MasterChefEcuador, por su apoyo a nuestra lucha. 

Juntos trabajaremos para RESCATAR AL ECUADOR . 

#EcuadorConLasso
#LassoPresidente2021",https://twitter.com/LassoGuillermo/status/1357826241471086601?s=20,Twitter,Positivo,Cambio,Vota por Lasso,@LassoGuillermo
05-02-2021,"CON LASSO PRESIDENTE, VIENE SALUD, EMPLEO Y PROSPERIDAD. 

VOTA TODO 21-6 . 

#EcuadorConLasso
#LassoPresidente2021",https://twitter.com/LassoGuillermo/status/1357812048789397505?s=20,Twitter,Positivo,Empleo,"Empleo, salud y prosperidad",@LassoGuillermo
05-02-2021,"FALTAN DOS DÍAS PARA SALIR A VOTAR POR EL CAMBIO . 

Este 7 de febrero es un día histórico en el Ecuador. Vota 21-6 por más prosperidad, empleos bien pagados y el bienestar del pueblo ecuatoriano .

#EcuadorConLasso
#LassoPresidente2021",https://twitter.com/LassoGuillermo/status/1357797221287272449?s=20,Twitter,Positivo,Cambio,Vota por el cambio,@LassoGuillermo
05-02-2021,"La vacunación de 9 millones de ecuatorianos en los 100 primeros días también es un plan económico.

CON SALUD, REACTIVAREMOS LA ECONOMÍA . 

#EcuadorConLasso
#LassoPresidente2021",https://twitter.com/LassoGuillermo/status/1357784315598356480?s=20,Twitter,Positivo,Salud,Vacunación a 9 millones de ecuatorianos,@LassoGuillermo
05-02-2021,"El domingo 7 de febrero, sal a votar siguiendo los protocolos y las recomendaciones. Tu voto por la 21-6 es un voto para construir un mejor Ecuador .

¡VOTA TODO 21-6! 

#EcuadorConLasso
#LassoPresidente2021",https://twitter.com/LassoGuillermo/status/1357770601113518086?s=20,Twitter,Positivo,Salud,Medidas de bioseguridad,@LassoGuillermo
05-02-2021,"Con mi compañero de fórmula @LassoGuillermo, hemos recorrido el Ecuador profundo y sabemos del inminente cambio que necesita nuestro país. 

#LassoPresidente2021 
#CapacidadParaCambiar",https://twitter.com/ABorreroVega/status/1357705549677273091?s=20,Twitter,Neutral,Empleo,Ecuador necesita cambio,@ABorreroVega
04-02-2021,"Otra vez Guayaquil demuestra su multitudinario apoyo a la prosperidad y a la libertad, representadas por la 6, Nebot y @LassoGuillermo.",https://twitter.com/jaimenebotsaadi/status/1357535202801778694?s=20,Twitter,Positivo,Ideología,Apoyo a la prosperidad y libertad,@jaimenebotsaadi
04-02-2021,"¡#Guayaquil VOTARÁ por el equipo del CAMBIO! 
En nuestras manos está el poder para iniciar el camino hacia un mejor futuro como país. Los ecuatorianos necesitamos empleo, bienestar, salud, educación y seguridad. ¡Vamos juntos por el CAMBIO! 
#RayaTodo6
#LassoPresidente",https://twitter.com/JosueSanchezEc/status/1357471938592055296?s=20,Twitter,Positivo,Cambio,Equipo del cambio,@JosueSanchezEc
